increment,time_s,element,integration_point,x_m,y_m,z_m,temperature_k,hfl1_w_m2,hfl2_w_m2,hfl3_w_m2,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,le11,le22,le33,le12_engineering,le13_engineering,le23_engineering,ee11,ee22,ee33,ee12_engineering,ee13_engineering,ee23_engineering,pe11,pe22,pe33,pe12_engineering,pe13_engineering,pe23_engineering,peeq,ce11,ce22,ce33,ce12_engineering,ce13_engineering,ce23_engineering,ceeq,ivol_m3
1,0.01999999955296516,1,1,0.1056524794659591,0.2113246847416305,0.211322953981867,300,-2.088688858870036e-05,-7.862217543674888e-09,-3.939415460507689e-09,-14230.80932225477,-4351.668982978741,-4283.888834792112,-527.1934696682837,-1071.287724225903,101.297591414687,-9.844049422880405e-05,6.937034532143084e-06,7.66012171159427e-06,-1.124719509371595e-05,-2.285343738343719e-05,2.161007775059617e-06,-9.844044277732446e-05,6.937054174953232e-06,7.660042422277274e-06,-1.124679401959005e-05,-2.285413811681927e-05,2.161015283513323e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06249476001104812
1,0.01999999955296516,1,2,0.3943004213125918,0.2113241911596207,0.2113177318762473,300.0000006953972,-2.088689086641468e-05,-2.934213332681366e-08,-1.4701168626017e-08,-16200.59417413588,-3459.361968462456,-3206.41098417628,-1748.507720985807,-1681.294435030666,378.0358429375448,-0.000119451165453807,1.645467698775767e-05,1.915315048093019e-05,-3.730377564426093e-05,-3.586768642472471e-05,8.064460122566887e-06,-0.0001194514812975305,1.645499564174354e-05,1.915313947569299e-05,-3.730149806931335e-05,-3.586761463477274e-05,8.064764654007802e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06249476001104809
1,0.01999999955296516,1,3,0.1056469735542387,0.7886814056109626,0.2113237865292547,300,-2.092985761370514e-05,-7.862772100075688e-09,-3.940827664195012e-09,-17397.6117956962,-2632.712976135515,-2836.042368193909,2335.142852942928,-702.8839486937903,33.53519481551471,-0.00013222054485286,2.527344525462342e-05,2.310376161341009e-05,4.981096512679988e-05,-1.499442137597726e-05,7.150940034385722e-07,-0.0001322196691606997,2.527258491461431e-05,2.310373806599144e-05,4.981638086278245e-05,-1.499485757213419e-05,7.15417489397647e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06249476001104812
1,0.01999999955296516,1,4,0.3942798729703095,0.7886985383456926,0.2113208389853978,300.0000006978147,-2.092985752839023e-05,-2.934363212796889e-08,-1.470682243680939e-08,-19120.50891384132,-1493.52175516186,-2252.336457725379,1113.751785302321,-1315.47612127305,125.1516006698939,-0.0001505977461881937,3.74245191791756e-05,2.932988902418282e-05,2.375116391943558e-05,-2.80641933466432e-05,2.669312813941228e-06,-0.0001505972385395149,3.742395792906929e-05,2.932993443035165e-05,2.376003810026627e-05,-2.806349060347766e-05,2.66990081584365e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624947600110481
1,0.01999999955296516,1,5,0.1056497293746901,0.211325099923546,0.7886800922936419,300,-2.090841794699649e-05,-7.863776296801461e-09,-3.93911070428743e-09,-15812.49407880748,-3628.604107846519,-3425.268953371631,-343.9374193646035,1976.210448541309,-34.22929126708974,-0.0001153122673390129,1.464972695513887e-05,1.681920239860596e-05,-7.338064583563301e-06,4.215574772705644e-05,-7.301932249306717e-07,-0.00011531174684722,1.464974617636361e-05,1.681865449076241e-05,-7.337331613111541e-06,4.215915623554792e-05,-7.30224880364581e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624947600110481
1,0.01999999955296516,1,6,0.3942901578322505,0.2113257406396237,0.7886936369787257,300.0000006966085,-2.090841621962155e-05,-2.93472329975385e-08,-1.470150210927606e-08,-17658.83365807183,-2983.184088883689,-2224.349379796014,-1567.829163034625,1366.146320904338,-127.7416802225776,-0.0001350061877001323,2.153390680899751e-05,2.962894290618729e-05,-3.344988450390797e-05,2.913922247832575e-05,-2.725388110388339e-06,-0.0001350060358020512,2.153422636016167e-05,2.962846326179563e-05,-3.34470221641549e-05,2.914445486287778e-05,-2.725155846330294e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06249476001104809
1,0.01999999955296516,1,7,0.105644211977931,0.7886809860603791,0.7886792553791379,300,-2.095139358004872e-05,-7.864295881176986e-09,-3.940867632223899e-09,-18986.17816900261,-1906.207292625317,-1973.981678397698,2148.102758341126,1604.023317086135,-101.9963515880594,-0.0001491654931708325,3.302272528108291e-05,3.229942990511977e-05,4.582030659345483e-05,3.4215218380927e-05,-2.174865312951656e-06,-0.0001491643771426347,3.302197887205642e-05,3.229905209048437e-05,4.582619217794401e-05,3.421916409783754e-05,-2.175922167211933e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06249476001104809
1,0.01999999955296516,1,8,0.39426956662722,0.7886969725615989,0.788690513571275,300.0000006990264,-2.095139151635679e-05,-2.934904155091783e-08,-1.470657596731557e-08,-20585.63466690972,-1013.900741012629,-1266.831718783124,924.1499041005724,991.4053722579806,-380.6458242621898,-0.0001662259932903099,4.254036142783368e-05,3.984229387718879e-05,1.970582358869154e-05,2.114429489404059e-05,-8.11968639710118e-06,-0.0001662252465815541,4.253991541629183e-05,3.984198498516829e-05,1.971519796563008e-05,2.114998128715725e-05,-8.120444255657052e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06249476001104809
1,0.01999999955296516,2,1,0.605602947265563,0.2113320569360225,0.2113202563545735,300.0000006953972,-0.001747963667760476,-3.943214982395218e-06,-1.974761520903502e-06,-16106.40379051379,-403.2288838307495,-96.12968249884034,1103.759018286883,736.4187339220432,467.4585184597478,-0.0001330556468246775,3.44466609445131e-05,3.772191252291537e-05,2.353589191032507e-05,1.570413654145455e-05,9.973350253473798e-06,-0.0001330548616766175,3.444567075840108e-05,3.772139557450639e-05,2.35468590704322e-05,1.571026633277432e-05,9.972448399586965e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06249619467376398
1,0.01999999955296516,2,2,0.8942442420900992,0.2113540402188031,0.2113323754632428,300.0000585724014,-0.001747962752773125,-1.440182285609638e-05,-7.212691238104498e-06,-15648.79223140509,-613.5587706109309,-343.4105539175407,145.9341037307522,258.5036650985059,434.7531644896375,-0.0001281736630156968,3.220250116708917e-05,3.508408849151206e-05,3.101111172124625e-06,5.50799761915393e-06,9.274996731459677e-06,-0.0001281736797606761,3.220215164912617e-05,3.508373276783994e-05,3.113261031548694e-06,5.514745124611347e-06,9.274734628481832e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06249619467376395
